Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product_ID,Product_Name,Category,Quantity_Sold,Unit_Price,Sales,Cost,Profit,Inventory_Level,Reorder_Point,Supplier,Discount
3453,2024-11-06,C696,Matthew Hartman,West,Gujarat,P004,Monitor,Electronics,3,7975,23925,19672.78,4252.22,356,29,Samsung,0
3454,2024-07-29,C747,Andrea White,North,Delhi,P008,Router,Networking,6,51599,309594,189313.34,120280.66,329,44,TP-Link,0
3455,2024-06-04,C896,Edward Grimes,West,Gujarat,P006,Headphones,Accessories,7,58855,411985,326661.09,85323.91,289,56,Sony,5
3456,2024-07-16,C773,Debbie Ho,West,Gujarat,P009,SSD,Storage,10,39399,393990,288043.19,105946.81,74,16,Kingston,0
3457,2024-02-10,C650,Mary Camacho,South,Karnataka,P007,Tablet,Electronics,2,8140,16280,10694.76,5585.24,438,93,Lenovo,0
3458,2024-09-16,C820,Kimberly Garrison,West,Gujarat,P004,Monitor,Electronics,9,51665,464985,386969.02,78015.98,117,98,Samsung,0
3459,2024-12-11,C783,Katherine Phillips,North,Delhi,P001,Laptop,Electronics,4,25220,100880,63577.31,37302.69,71,40,Dell,0
3460,2024-02-21,C747,Kelly Cross,East,West Bengal,P004,Monitor,Electronics,2,45351,90702,77349.34,13352.66,448,24,Samsung,5
3461,2024-10-26,C741,Sharon Mclaughlin,South,Karnataka,P004,Monitor,Electronics,3,33219,99657,76542.72,23114.28,227,32,Samsung,0
3462,2024-09-30,C950,Christopher Lucas,East,West Bengal,P002,Keyboard,Accessories,1,32549,32549,20457.92,12091.08,76,25,Logitech,20
3463,2024-01-15,C638,Deanna Allen,East,West Bengal,P002,Keyboard,Accessories,9,53529,481761,398210.77,83550.23,210,96,Logitech,5
3464,2024-07-04,C823,Rita Martin,West,Gujarat,P004,Monitor,Electronics,8,57085,456680,284861.88,171818.12,280,81,Samsung,10
3465,2024-04-27,C990,Patrick Vargas,East,West Bengal,P001,Laptop,Electronics,6,8140,48840,30783.42,18056.58,450,55,Dell,10
3466,2024-06-25,C419,Jason Daniels,South,Karnataka,P002,Keyboard,Accessories,5,30515,152575,115413.77,37161.23,474,87,Logitech,10
3467,2024-09-15,C898,Jeffrey Smith,West,Gujarat,P008,Router,Networking,10,35777,357770,267400.71,90369.29,284,39,TP-Link,10
3468,2024-11-06,C898,Candice Abbott,South,Karnataka,P008,Router,Networking,3,3487,10461,9122.73,1338.27,225,57,TP-Link,10
3469,2024-02-18,C303,Nicole Hall,West,Gujarat,P002,Keyboard,Accessories,5,39673,198365,133289.13,65075.87,393,80,Logitech,10
3470,2024-02-03,C228,Kristen Randall,East,West Bengal,P009,SSD,Storage,9,19776,177984,109114.14,68869.86,20,80,Kingston,10
3471,2024-05-09,C265,Diane Wilson,North,Delhi,P009,SSD,Storage,9,52584,473256,290282.83,182973.17,472,27,Kingston,20
3472,2024-07-05,C913,Donna Smith,North,Delhi,P005,Printer,Electronics,9,58773,528957,378126.71,150830.29,349,17,HP,15
3473,2024-07-04,C599,Ronald May,East,West Bengal,P004,Monitor,Electronics,2,1725,3450,2356.49,1093.51,436,85,Samsung,20
3474,2024-05-09,C199,Steven Robbins,East,West Bengal,P004,Monitor,Electronics,3,42752,128256,91450.7,36805.3,333,52,Samsung,5
3475,2024-05-10,C182,Craig Mitchell Jr.,South,Karnataka,P002,Keyboard,Accessories,10,56218,562180,464221.9,97958.1,394,65,Logitech,10
3476,2024-01-18,C362,Michael Kirk Jr.,North,Delhi,P001,Laptop,Electronics,6,24751,148506,96225.37,52280.63,383,31,Dell,15
3477,2024-02-24,C385,Cindy Sullivan,West,Gujarat,P001,Laptop,Electronics,1,20579,20579,14491.92,6087.08,76,26,Dell,15
3478,2024-10-27,C866,Mary Flores,East,West Bengal,P004,Monitor,Electronics,9,47611,428499,269329.35,159169.65,410,53,Samsung,10
3479,2024-04-05,C937,Diane Warren,East,West Bengal,P009,SSD,Storage,8,34667,277336,198064.79,79271.21,363,38,Kingston,15
3480,2024-07-07,C149,Christine Ramirez,West,Gujarat,P002,Keyboard,Accessories,6,21246,127476,104713.86,22762.14,234,88,Logitech,0
3481,2024-04-15,C942,Cindy Roberts,East,West Bengal,P003,Mouse,Accessories,4,38541,154164,120971.49,33192.51,497,84,Logitech,10
3482,2024-10-30,C712,Mrs. Mercedes Ballard DVM,East,West Bengal,P004,Monitor,Electronics,3,20568,61704,47121.57,14582.43,248,100,Samsung,15
3483,2024-11-27,C215,Rachel Johnson,East,West Bengal,P010,Webcam,Accessories,2,25900,51800,41158.66,10641.34,399,14,Logitech,20
3484,2024-02-20,C759,William Hancock,South,Karnataka,P009,SSD,Storage,9,33669,303021,214995.62,88025.38,24,83,Kingston,0
3485,2024-07-19,C180,Nicole Lee,South,Karnataka,P009,SSD,Storage,8,49777,398216,357098.27,41117.73,247,30,Kingston,10
3486,2024-05-21,C290,Dennis Fox,West,Gujarat,P003,Mouse,Accessories,7,21689,151823,91409.81,60413.19,479,91,Logitech,0
3487,2024-12-20,C633,Dana Cain,East,West Bengal,P003,Mouse,Accessories,8,21014,168112,126424.93,41687.07,172,27,Logitech,0
3488,2024-06-23,C559,Samantha Alexander,West,Gujarat,P009,SSD,Storage,6,23634,141804,101970.61,39833.39,77,21,Kingston,0
3489,2024-04-06,C247,William Jackson,West,Gujarat,P008,Router,Networking,6,36901,221406,194218.73,27187.27,291,70,TP-Link,15
3490,2024-01-10,C876,Trevor Williams,North,Delhi,P001,Laptop,Electronics,9,20393,183537,130137.58,53399.42,394,72,Dell,0
3491,2024-09-25,C626,John Combs,West,Gujarat,P007,Tablet,Electronics,5,18721,93605,59522.17,34082.83,304,96,Lenovo,10
3492,2024-05-29,C903,Brian Barrera,South,Karnataka,P005,Printer,Electronics,1,51752,51752,46392.28,5359.72,475,56,HP,15
3493,2024-07-25,C953,Dr. Valerie Lucas,East,West Bengal,P002,Keyboard,Accessories,2,25613,51226,45910.56,5315.44,113,71,Logitech,20
3494,2024-08-18,C303,Elizabeth Perkins,South,Karnataka,P009,SSD,Storage,5,48540,242700,171249.21,71450.79,15,64,Kingston,15
3495,2024-10-26,C766,Alexander Moran,East,West Bengal,P010,Webcam,Accessories,1,8360,8360,5045.13,3314.87,392,36,Logitech,15
3496,2024-07-15,C410,Tyler Jones,East,West Bengal,P008,Router,Networking,5,37909,189545,167228.05,22316.95,51,52,TP-Link,10
3497,2024-11-13,C328,Stephanie Greer,East,West Bengal,P008,Router,Networking,3,3979,11937,8082.1,3854.9,206,51,TP-Link,5
3498,2024-10-18,C442,Stephen Smith,North,Delhi,P004,Monitor,Electronics,5,20718,103590,90732.05,12857.95,198,74,Samsung,0
3499,2024-03-24,C748,Brad Hampton,West,Gujarat,P010,Webcam,Accessories,10,36506,365060,319095.05,45964.95,385,97,Logitech,15
3500,2024-07-18,C541,Abigail Thompson,North,Delhi,P009,SSD,Storage,5,22153,110765,86031.28,24733.72,201,79,Kingston,0
3501,2024-10-05,C573,Cindy Gonzalez,East,West Bengal,P001,Laptop,Electronics,7,46539,325773,227161.54,98611.46,469,73,Dell,10
3502,2024-10-21,C509,Nicole Ortega,North,Delhi,P004,Monitor,Electronics,6,15864,95184,63520.34,31663.66,383,75,Samsung,15
3503,2024-03-16,C341,Amber Rose,North,Delhi,P005,Printer,Electronics,2,15165,30330,18652.29,11677.71,377,12,HP,15
3504,2024-10-31,C663,Daryl Hubbard,East,West Bengal,P008,Router,Networking,5,58031,290155,176433.25,113721.75,406,83,TP-Link,10
3505,2024-02-02,C482,Steven Perez,West,Gujarat,P001,Laptop,Electronics,4,36620,146480,111741.95,34738.05,82,92,Dell,0
3506,2024-02-25,C601,Norman Scott,North,Delhi,P009,SSD,Storage,8,3661,29288,23157.2,6130.8,305,71,Kingston,5
3507,2024-08-25,C545,Brandi Mitchell,West,Gujarat,P002,Keyboard,Accessories,8,35107,280856,250662.63,30193.37,311,36,Logitech,15
3508,2024-04-14,C550,Benjamin Ellis,East,West Bengal,P008,Router,Networking,1,21407,21407,17294.88,4112.12,196,62,TP-Link,10
3509,2024-02-28,C584,Kari Mcconnell,West,Gujarat,P008,Router,Networking,9,56415,507735,321319.54,186415.46,335,34,TP-Link,20
3510,2024-05-14,C533,Randy Barron,South,Karnataka,P001,Laptop,Electronics,4,29569,118276,100836.47,17439.53,156,96,Dell,20
3511,2024-01-05,C214,Randall Ryan,South,Karnataka,P005,Printer,Electronics,1,12957,12957,9984.44,2972.56,286,15,HP,10
3512,2024-05-04,C379,Brandon Alexander,East,West Bengal,P006,Headphones,Accessories,10,27082,270820,239189.61,31630.39,190,63,Sony,0
3513,2024-01-15,C412,Larry Stone,West,Gujarat,P007,Tablet,Electronics,8,3693,29544,17903.86,11640.14,137,10,Lenovo,5
3514,2024-09-26,C813,Mrs. Theresa Savage MD,West,Gujarat,P010,Webcam,Accessories,5,11227,56135,46520.8,9614.2,85,80,Logitech,20
3515,2024-02-09,C533,Kristina Davidson,South,Karnataka,P008,Router,Networking,8,41211,329688,250898.98,78789.02,477,70,TP-Link,20
3516,2024-04-13,C965,Danny Mcclure,North,Delhi,P001,Laptop,Electronics,5,33298,166490,123661.59,42828.41,181,87,Dell,15
3517,2024-01-23,C899,Timothy Collins,North,Delhi,P009,SSD,Storage,8,6842,54736,43742.15,10993.85,330,28,Kingston,5
3518,2024-03-09,C996,Mr. James Jacobs DDS,West,Gujarat,P004,Monitor,Electronics,6,28882,173292,132459.59,40832.41,131,48,Samsung,10
3519,2024-08-10,C402,Mark Spencer,North,Delhi,P007,Tablet,Electronics,3,16559,49677,41320.36,8356.64,198,100,Lenovo,20
3520,2024-02-01,C907,Jacob Patterson,East,West Bengal,P006,Headphones,Accessories,7,38510,269570,191027.56,78542.44,228,58,Sony,20
3521,2024-06-05,C754,Crystal Garza,South,Karnataka,P005,Printer,Electronics,8,17509,140072,106506.29,33565.71,331,41,HP,10
3522,2024-12-21,C224,Amanda Lee,South,Karnataka,P007,Tablet,Electronics,5,10612,53060,34907.38,18152.62,55,16,Lenovo,15
3523,2024-12-29,C747,Kendra Graves,South,Karnataka,P010,Webcam,Accessories,5,55987,279935,248728.46,31206.54,333,13,Logitech,15
3524,2024-08-08,C934,Thomas Paul,South,Karnataka,P001,Laptop,Electronics,2,42721,85442,75149.9,10292.1,33,69,Dell,0
3525,2024-11-06,C839,Amy Watson,West,Gujarat,P009,SSD,Storage,5,1860,9300,7255.62,2044.38,473,34,Kingston,20
3526,2024-04-28,C428,Mark Olsen,North,Delhi,P009,SSD,Storage,4,41413,165652,141839.26,23812.74,83,76,Kingston,20
3527,2024-02-28,C267,Paul Harris,West,Gujarat,P009,SSD,Storage,3,10442,31326,21994.33,9331.67,234,50,Kingston,5
3528,2024-10-23,C318,Angel Mcintyre,North,Delhi,P004,Monitor,Electronics,9,9021,81189,66573.48,14615.52,210,87,Samsung,15
3529,2024-10-06,C250,Steven Aguilar,East,West Bengal,P002,Keyboard,Accessories,7,8745,61215,38525.74,22689.26,33,46,Logitech,5
3530,2024-12-15,C383,Mary Andrade,East,West Bengal,P003,Mouse,Accessories,5,11743,58715,50957.95,7757.05,463,56,Logitech,20
3531,2024-10-02,C725,Pamela Simmons,East,West Bengal,P008,Router,Networking,4,27158,108632,69036.05,39595.95,288,68,TP-Link,20
3532,2024-01-13,C629,Steven Reynolds,West,Gujarat,P010,Webcam,Accessories,8,45305,362440,221304.52,141135.48,410,86,Logitech,15
3533,2024-05-10,C909,William Sheppard,East,West Bengal,P007,Tablet,Electronics,10,5898,58980,43678.83,15301.17,157,48,Lenovo,20
3534,2024-09-08,C700,Amy Wise,South,Karnataka,P007,Tablet,Electronics,5,9306,46530,40073.34,6456.66,478,77,Lenovo,5
3535,2024-01-12,C717,Crystal Davis,South,Karnataka,P001,Laptop,Electronics,10,5770,57700,41367.6,16332.4,153,29,Dell,15
3536,2024-03-21,C180,Joy Nixon,West,Gujarat,P007,Tablet,Electronics,5,17865,89325,64945.09,24379.91,408,46,Lenovo,15
3537,2024-07-11,C322,Tara Smith,East,West Bengal,P002,Keyboard,Accessories,10,45424,454240,361429.89,92810.11,431,86,Logitech,5
3538,2024-04-07,C427,Robert Taylor,West,Gujarat,P005,Printer,Electronics,6,38071,228426,144391.66,84034.34,61,18,HP,0
3539,2024-09-12,C704,Anthony Kennedy,East,West Bengal,P009,SSD,Storage,3,39151,117453,97588.39,19864.61,72,80,Kingston,10
3540,2024-11-26,C495,William Santos,East,West Bengal,P010,Webcam,Accessories,1,7881,7881,4773.83,3107.17,114,16,Logitech,20
3541,2024-08-27,C814,Amber Reed,East,West Bengal,P008,Router,Networking,7,9193,64351,49984.57,14366.43,316,88,TP-Link,15
3542,2024-05-06,C790,Diana Lewis,South,Karnataka,P002,Keyboard,Accessories,5,29997,149985,99343.24,50641.76,21,15,Logitech,5
3543,2024-11-07,C153,Kurt Johnston,North,Delhi,P010,Webcam,Accessories,2,56704,113408,98078.97,15329.03,304,27,Logitech,20
3544,2024-11-21,C307,Austin Smith,South,Karnataka,P001,Laptop,Electronics,7,59205,414435,361667.51,52767.49,14,98,Dell,5
3545,2024-03-05,C205,Jasmine Mcpherson,South,Karnataka,P006,Headphones,Accessories,9,42837,385533,324517.64,61015.36,187,53,Sony,0
3546,2024-04-12,C115,Joseph Wells,North,Delhi,P004,Monitor,Electronics,3,42579,127737,108739.69,18997.31,435,57,Samsung,15
3547,2024-09-13,C110,Maria Lopez,West,Gujarat,P006,Headphones,Accessories,4,48692,194768,171776.64,22991.36,354,99,Sony,15
3548,2024-09-20,C476,Brett Ball,West,Gujarat,P010,Webcam,Accessories,1,51821,51821,41409.41,10411.59,289,42,Logitech,20
3549,2024-02-27,C160,Zachary Phillips,South,Karnataka,P004,Monitor,Electronics,8,33627,269016,196122.91,72893.09,407,68,Samsung,0
3550,2024-02-18,C856,David Walker,East,West Bengal,P005,Printer,Electronics,7,53102,371714,277773.27,93940.73,26,53,HP,0
3551,2024-04-06,C116,Brian Gray,East,West Bengal,P001,Laptop,Electronics,5,41979,209895,178787.14,31107.86,248,18,Dell,20
3552,2024-10-08,C678,Victoria Owens,West,Gujarat,P007,Tablet,Electronics,1,47469,47469,33933.44,13535.56,19,83,Lenovo,10
3553,2024-05-24,C943,Patricia Barnett,South,Karnataka,P010,Webcam,Accessories,6,35094,210564,165099.72,45464.28,214,92,Logitech,20
3554,2024-10-31,C966,Jeffrey Flynn,West,Gujarat,P010,Webcam,Accessories,2,18409,36818,29968.71,6849.29,35,66,Logitech,10
3555,2024-03-27,C511,Susan Brewer,North,Delhi,P002,Keyboard,Accessories,3,17213,51639,40959.56,10679.44,78,55,Logitech,20
3556,2024-08-22,C299,Robert Mckinney,East,West Bengal,P007,Tablet,Electronics,9,46590,419310,253625.29,165684.71,312,22,Lenovo,5
3557,2024-10-23,C465,Linda Weiss,East,West Bengal,P008,Router,Networking,7,29853,208971,180767.86,28203.14,148,92,TP-Link,0
3558,2024-02-04,C434,Tina Booth,South,Karnataka,P005,Printer,Electronics,3,19580,58740,43848.91,14891.09,483,60,HP,10
3559,2024-09-06,C507,Deborah Rodriguez,East,West Bengal,P004,Monitor,Electronics,10,25798,257980,208312.05,49667.95,248,25,Samsung,10
3560,2024-06-05,C399,Tamara Moore,North,Delhi,P008,Router,Networking,2,51835,103670,80772.43,22897.57,404,26,TP-Link,15
3561,2024-04-13,C992,Nicole Booth,East,West Bengal,P009,SSD,Storage,7,30118,210826,131275.92,79550.08,198,41,Kingston,10
3562,2024-02-12,C635,Angela Parker,North,Delhi,P003,Mouse,Accessories,4,17393,69572,62292.37,7279.63,30,73,Logitech,0
3563,2024-11-21,C822,David Lewis,South,Karnataka,P003,Mouse,Accessories,10,33325,333250,218708.21,114541.79,62,95,Logitech,20
3564,2024-06-16,C316,Jonathan Gomez,East,West Bengal,P004,Monitor,Electronics,10,20093,200930,127211.24,73718.76,440,15,Samsung,10
3565,2024-06-17,C400,Melissa Hobbs,East,West Bengal,P005,Printer,Electronics,2,25322,50644,42077.88,8566.12,483,13,HP,5
3566,2024-07-27,C610,Keith Gonzalez,West,Gujarat,P006,Headphones,Accessories,3,47588,142764,102440.16,40323.84,435,16,Sony,20
3567,2024-03-23,C171,Lisa Barrett,East,West Bengal,P001,Laptop,Electronics,1,40765,40765,35594.02,5170.98,113,92,Dell,10
3568,2024-06-05,C876,Michael Le,East,West Bengal,P003,Mouse,Accessories,2,34316,68632,55836.82,12795.18,114,22,Logitech,15
3569,2024-12-27,C902,Julie Chambers,South,Karnataka,P009,SSD,Storage,10,43282,432820,316418.24,116401.76,486,79,Kingston,0
3570,2024-03-05,C195,Jared Moore,West,Gujarat,P001,Laptop,Electronics,8,3695,29560,19359.94,10200.06,108,58,Dell,20
3571,2024-05-06,C331,Regina Black,West,Gujarat,P004,Monitor,Electronics,9,42942,386478,290717.94,95760.06,23,21,Samsung,5
3572,2024-10-31,C988,Jared Barnes,South,Karnataka,P009,SSD,Storage,10,14641,146410,90730.78,55679.22,353,37,Kingston,20
3573,2024-02-28,C301,Philip Carter,North,Delhi,P009,SSD,Storage,2,4935,9870,7648.31,2221.69,190,61,Kingston,5
3574,2024-12-26,C564,Logan Williams,North,Delhi,P002,Keyboard,Accessories,6,33459,200754,178639.39,22114.61,414,11,Logitech,20
3575,2024-10-07,C583,Amanda Lowe,West,Gujarat,P010,Webcam,Accessories,3,14016,42048,30433.91,11614.09,28,96,Logitech,5
3576,2024-04-19,C447,Andrew Brown,East,West Bengal,P009,SSD,Storage,5,16954,84770,55675.82,29094.18,377,69,Kingston,20
3577,2024-09-13,C274,Jane Rivas,East,West Bengal,P008,Router,Networking,6,33553,201318,141174.53,60143.47,491,30,TP-Link,20
3578,2024-05-22,C290,James Chang,West,Gujarat,P002,Keyboard,Accessories,8,20703,165624,144355.67,21268.33,238,60,Logitech,10
3579,2024-11-15,C556,Allison Keller,West,Gujarat,P003,Mouse,Accessories,5,47417,237085,204270.25,32814.75,389,98,Logitech,0
3580,2024-08-17,C940,Patricia Parker,North,Delhi,P005,Printer,Electronics,7,47485,332395,238904.86,93490.14,368,28,HP,10
3581,2024-02-25,C586,Emily Brown MD,North,Delhi,P001,Laptop,Electronics,1,50563,50563,38436.39,12126.61,96,92,Dell,15
3582,2024-09-18,C453,Timothy Curtis,South,Karnataka,P005,Printer,Electronics,8,30276,242208,190544.01,51663.99,373,97,HP,5
3583,2024-07-31,C260,David Barnett,North,Delhi,P008,Router,Networking,1,42938,42938,31588.34,11349.66,474,49,TP-Link,15
3584,2024-04-04,C911,Linda Snyder,East,West Bengal,P004,Monitor,Electronics,1,39802,39802,24137.02,15664.98,400,95,Samsung,20
3585,2024-04-10,C417,Heather Holland,East,West Bengal,P002,Keyboard,Accessories,8,7508,60064,41948.87,18115.13,43,44,Logitech,10
3586,2024-02-18,C733,Amy Ingram,North,Delhi,P009,SSD,Storage,1,24772,24772,19699.58,5072.42,458,55,Kingston,20
3587,2024-07-22,C757,Ryan Wilkerson,West,Gujarat,P006,Headphones,Accessories,10,50554,505540,339536.4,166003.6,237,55,Sony,15
3588,2024-04-29,C725,Joshua Meyer,North,Delhi,P001,Laptop,Electronics,3,55207,165621,101735.16,63885.84,239,47,Dell,15
3589,2024-03-25,C195,Stephanie Clark,North,Delhi,P001,Laptop,Electronics,9,2826,25434,21038.39,4395.61,387,34,Dell,0
3590,2024-12-07,C341,Sara Patterson,East,West Bengal,P009,SSD,Storage,2,44744,89488,78836.25,10651.75,300,71,Kingston,15
3591,2024-05-15,C763,Daniel Sherman DDS,West,Gujarat,P010,Webcam,Accessories,9,51808,466272,329770.42,136501.58,218,89,Logitech,15
3592,2024-04-28,C216,Christopher Maddox,North,Delhi,P010,Webcam,Accessories,8,50637,405096,288117.23,116978.77,406,44,Logitech,20
3593,2024-04-22,C907,Lori Chen,South,Karnataka,P003,Mouse,Accessories,6,2776,16656,11922.62,4733.38,100,41,Logitech,0
3594,2024-12-22,C286,Gabriel Owens,East,West Bengal,P003,Mouse,Accessories,5,16477,82385,69296.58,13088.42,330,88,Logitech,0
3595,2024-05-31,C580,Robert Jackson,West,Gujarat,P008,Router,Networking,4,23581,94324,78951.05,15372.95,352,22,TP-Link,15
3596,2024-08-11,C692,David Cook,East,West Bengal,P008,Router,Networking,10,11227,112270,98421.82,13848.18,158,35,TP-Link,20
3597,2024-10-09,C969,Eric Peterson,East,West Bengal,P004,Monitor,Electronics,10,17165,171650,115293.01,56356.99,479,30,Samsung,15
3598,2024-04-06,C600,Donald Cohen,North,Delhi,P006,Headphones,Accessories,2,675,1350,1169.95,180.05,265,35,Sony,0
3599,2024-02-22,C758,Casey Davis,North,Delhi,P006,Headphones,Accessories,9,13312,119808,96999.53,22808.47,205,11,Sony,0
3600,2024-01-14,C607,Catherine Bell,North,Delhi,P009,SSD,Storage,8,26278,210224,140044.82,70179.18,118,95,Kingston,5
3601,2024-07-04,C206,Michael Wallace,East,West Bengal,P009,SSD,Storage,8,17093,136744,99437.33,37306.67,306,99,Kingston,5
3602,2024-10-12,C131,Julie Taylor,South,Karnataka,P009,SSD,Storage,5,44099,220495,148194.35,72300.65,108,65,Kingston,5
3603,2024-10-25,C100,Elizabeth Carter,South,Karnataka,P008,Router,Networking,3,13610,40830,34848.54,5981.46,471,20,TP-Link,10
3604,2024-03-13,C774,Cheyenne Proctor,East,West Bengal,P001,Laptop,Electronics,8,4067,32536,25646.19,6889.81,167,60,Dell,10
3605,2024-02-22,C251,Randy Stone,South,Karnataka,P005,Printer,Electronics,6,51344,308064,266313.33,41750.67,248,44,HP,5
3606,2024-08-04,C694,Ashlee Santana,North,Delhi,P001,Laptop,Electronics,7,35726,250082,224496.32,25585.68,481,23,Dell,5
3607,2024-12-08,C914,Robert Smith,North,Delhi,P010,Webcam,Accessories,6,15764,94584,64065.09,30518.91,237,41,Logitech,0
3608,2024-06-18,C156,Natalie Mahoney,East,West Bengal,P009,SSD,Storage,10,26464,264640,175442.15,89197.85,151,53,Kingston,15
3609,2024-01-08,C846,Adam Spears,South,Karnataka,P009,SSD,Storage,10,27074,270740,179597.14,91142.86,396,44,Kingston,0
3610,2024-05-25,C449,Joshua Wilkins,West,Gujarat,P002,Keyboard,Accessories,1,46264,46264,32365.18,13898.82,402,30,Logitech,15
3611,2024-04-19,C642,Sarah Garcia,West,Gujarat,P001,Laptop,Electronics,7,28483,199381,179270.83,20110.17,381,63,Dell,5
3612,2024-07-27,C427,Sharon Wood,South,Karnataka,P001,Laptop,Electronics,5,14302,71510,61132.82,10377.18,25,18,Dell,20
3613,2024-10-15,C858,Eric Richardson,West,Gujarat,P001,Laptop,Electronics,4,51384,205536,150847.06,54688.94,297,61,Dell,0
3614,2024-05-18,C991,Joshua Villa,North,Delhi,P003,Mouse,Accessories,4,42043,168172,135351.78,32820.22,152,48,Logitech,20
3615,2024-01-06,C694,Mary Woods,West,Gujarat,P001,Laptop,Electronics,7,40780,285460,181761.78,103698.22,406,52,Dell,5
3616,2024-11-06,C597,Chad Jordan,East,West Bengal,P010,Webcam,Accessories,5,45008,225040,196836.23,28203.77,235,36,Logitech,20
3617,2024-02-20,C190,Adam Baxter MD,South,Karnataka,P007,Tablet,Electronics,9,4670,42030,34220.19,7809.81,324,54,Lenovo,20
3618,2024-02-01,C840,Tina Gordon PhD,North,Delhi,P003,Mouse,Accessories,2,35256,70512,48129.26,22382.74,403,91,Logitech,10
3619,2024-10-31,C414,Andrew Gallegos,West,Gujarat,P002,Keyboard,Accessories,6,8497,50982,35902.97,15079.03,494,93,Logitech,0
3620,2024-07-08,C452,Rose Perez,West,Gujarat,P001,Laptop,Electronics,10,7334,73340,58782.88,14557.12,49,94,Dell,0
3621,2024-11-27,C373,Larry Greene,North,Delhi,P005,Printer,Electronics,6,33952,203712,167062.52,36649.48,65,52,HP,10
3622,2024-09-15,C425,Samantha Weaver,East,West Bengal,P004,Monitor,Electronics,1,22394,22394,14926.67,7467.33,359,37,Samsung,10
3623,2024-03-26,C617,Ricardo Flores,North,Delhi,P010,Webcam,Accessories,5,55121,275605,218610.42,56994.58,353,31,Logitech,10
3624,2024-05-05,C369,Scott Clark,East,West Bengal,P008,Router,Networking,4,11125,44500,33052.43,11447.57,191,31,TP-Link,5
3625,2024-12-25,C889,Shane Hansen,North,Delhi,P005,Printer,Electronics,5,13021,65105,49986.02,15118.98,354,94,HP,20
3626,2024-10-06,C581,Elizabeth Miller,West,Gujarat,P004,Monitor,Electronics,3,630,1890,1686.12,203.88,281,44,Samsung,10
3627,2024-03-03,C324,Sheila Mason,West,Gujarat,P008,Router,Networking,10,44218,442180,332260.16,109919.84,232,10,TP-Link,20
3628,2024-05-19,C910,Kristen Johnson,North,Delhi,P009,SSD,Storage,6,12965,77790,63799.08,13990.92,61,29,Kingston,10
3629,2024-11-27,C468,Melissa Luna,West,Gujarat,P008,Router,Networking,9,35614,320526,228899.06,91626.94,289,17,TP-Link,10
3630,2024-01-30,C503,Natalie Payne,South,Karnataka,P004,Monitor,Electronics,10,22723,227230,191046.11,36183.89,45,17,Samsung,0
3631,2024-12-06,C833,Julie Chavez,South,Karnataka,P010,Webcam,Accessories,7,54992,384944,317715.17,67228.83,267,46,Logitech,15
3632,2024-05-21,C922,Jennifer Morrison,West,Gujarat,P002,Keyboard,Accessories,2,56645,113290,93565.18,19724.82,252,78,Logitech,20
3633,2024-06-07,C985,Sara Carter,East,West Bengal,P003,Mouse,Accessories,7,56312,394184,251916.55,142267.45,396,85,Logitech,20
3634,2024-04-26,C871,Corey Curry,East,West Bengal,P010,Webcam,Accessories,6,41222,247332,155862.61,91469.39,95,55,Logitech,10
3635,2024-07-25,C388,Dr. Richard Flynn,South,Karnataka,P007,Tablet,Electronics,3,31271,93813,67758.52,26054.48,115,88,Lenovo,15
3636,2024-02-14,C439,Ashley Farrell,East,West Bengal,P005,Printer,Electronics,10,45967,459670,306018.75,153651.25,325,70,HP,20
3637,2024-02-28,C646,Elizabeth Macdonald,West,Gujarat,P009,SSD,Storage,1,53659,53659,43936.91,9722.09,476,49,Kingston,10
3638,2024-03-30,C700,Jonathan Smith,East,West Bengal,P003,Mouse,Accessories,9,19437,174933,119085.83,55847.17,406,75,Logitech,20
3639,2024-04-21,C222,Aimee Sharp,North,Delhi,P004,Monitor,Electronics,7,45445,318115,275132.17,42982.83,443,38,Samsung,5
3640,2024-03-15,C205,Tiffany Russo,North,Delhi,P007,Tablet,Electronics,1,46341,46341,32160.33,14180.67,452,42,Lenovo,0
3641,2024-03-24,C472,Alexis Gonzales,West,Gujarat,P004,Monitor,Electronics,10,30390,303900,237234.2,66665.8,353,81,Samsung,20
3642,2024-11-15,C181,Tyler Marsh,West,Gujarat,P004,Monitor,Electronics,9,8330,74970,63229.19,11740.81,486,90,Samsung,0
3643,2024-11-04,C252,Troy Garcia,North,Delhi,P010,Webcam,Accessories,2,32532,65064,46757.96,18306.04,392,18,Logitech,15
3644,2024-03-20,C946,Jennifer Campbell,East,West Bengal,P007,Tablet,Electronics,1,54433,54433,42443.07,11989.93,455,16,Lenovo,10
3645,2024-07-15,C835,David Smith,South,Karnataka,P005,Printer,Electronics,4,20592,82368,73737.88,8630.12,384,43,HP,15
3646,2024-08-26,C829,Eric Travis,North,Delhi,P006,Headphones,Accessories,4,27135,108540,83363.57,25176.43,257,84,Sony,0
3647,2024-09-04,C239,Henry Velasquez,East,West Bengal,P006,Headphones,Accessories,4,49474,197896,177942.09,19953.91,162,59,Sony,0
3648,2024-10-31,C621,Wayne Abbott,North,Delhi,P003,Mouse,Accessories,5,13080,65400,43076.17,22323.83,422,91,Logitech,5
3649,2024-12-23,C545,Kenneth Mosley,East,West Bengal,P004,Monitor,Electronics,2,12488,24976,22337.06,2638.94,125,20,Samsung,5
